author,title,pages,year,booktitle,ee,crossref,url,genre
"['Moritz Beller', 'Radjino Bholanath', 'Shane McIntosh', 'Andy Zaidman']",Analyzing the State of Static Analysis: A Large-Scale Evaluation in Open Source Software.,['470-481'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.105', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.105']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#BellerBMZ16'],inproceedings
"['Sohon Roy', 'Felienne Hermans', 'Arie van Deursen']",Spreadsheet testing in practice.,['338-348'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884634', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884634', 'https://www.wikidata.org/entity/Q57908612']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#RoyHD17'],inproceedings
"['Michael Moser', 'Josef Pichler', 'Günther Fleck', 'Michael Witlatschil']",RbG: A documentation generator for scientific and engineering software.,['464-468'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081857', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081857']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#MoserPFW15'],inproceedings
"['Pietro Abate', 'Roberto Di Cosmo', 'Georgios Gousios', 'Stefano Zacchiroli']","Dependency Solving Is Still Hard, but We Are Getting Better at It.",['547-551'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054837'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#AbateCGZ20'],inproceedings
"['Cor-Paul Bezemer', 'Johan Pouwelse', 'Brendan Gregg']",Understanding software performance regressions using differential flame graphs.,['535-539'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081872', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081872']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#BezemerPG15'],inproceedings
"['Daiki Fujibayashi', 'Akinori Ihara', 'Hirohiko Suwa', 'Raula Gaikovina Kula', 'Ken-ichi Matsumoto']",Does the release cycle of a library project influence when it is adopted by a client project?,['569-570'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884681', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884681']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#FujibayashiISKM17'],inproceedings
['Mostafa Erfani'],Towards an ontology-based context-aware meta-model for the software domain.,['605-606'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081892', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081892']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#Erfani15'],inproceedings
['Mark Hills 0001'],Evolution of dynamic feature usage in PHP.,['525-529'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081870', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081870']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#000115'],inproceedings
"['Pavneet Singh Kochhar', 'Dinusha Wijedasa', 'David Lo 0001']",A Large Scale Study of Multiple Programming Languages and Code Quality.,['563-573'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.112', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.112']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#KochharWL16'],inproceedings
"['Davide Arcelli', 'Vittorio Cortellessa', 'Daniele Di Pompeo']",Automating Performance Antipattern Detection and Software Refactoring in UML Models.,['639-643'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667967'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#ArcelliCP19'],inproceedings
"['Liang Xu', 'Shuo Wang', 'Wensheng Dou', 'Bo Yang', 'Chushu Gao', 'Jun Wei 0001', 'Tao Huang 0001']",Detecting faulty empty cells in spreadsheets.,['423-433'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330229', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330229']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#XuWDYG0018'],inproceedings
"['Md. Arafat Hossain', 'Steve Versteeg', 'Jun Han 0004', 'Muhammad Ashad Kabir', 'Jiaojiao Jiang', 'Jean-Guy Schneider']",Mining accurate message formats for service APIs.,['266-276'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330215', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330215']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#HossainVHKJS18'],inproceedings
"['Sven Amann', 'Sebastian Proksch', 'Sarah Nadi', 'Mira Mezini']",A Study of Visual Studio Usage in Practice.,['124-134'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.39', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.39']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#AmannPNM16'],inproceedings
"['Muslim Chochlov', 'Michael English', 'Jim Buckley', 'Daniel Ilie', 'Maria Scanlon']",Identifying Feature Clones: An Industrial Case Study.,['544-548'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668041'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#ChochlovEBIS19'],inproceedings
"['Rodrigo Brito', 'Aline Brito', 'Gleison Brito', 'Marco Tulio Valente']",GoCity: Code City for Go.,['649-653'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668008'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#BritoBBV19'],inproceedings
"['Taiza Montenegro', 'Hugo Melo', 'Roberta Coelho', 'Eiji Barbosa']",Improving developers awareness of the exception handling policy.,['413-422'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330228', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330228']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#MontenegroMCB18'],inproceedings
"['Elvira-Maria Arvanitou', 'Apostolos Ampatzoglou', 'Alexander Chatzigeorgiou', 'Matthias Galster', 'Paris Avgeriou']",A mapping study on design-time quality attributes and metrics (journal-first abstract).,['474'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330240', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330240']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#ArvanitouACGA18'],inproceedings
"['Chenkai Guo', 'Dengrong Huang', 'Naipeng Dong', 'Quanqi Ye', 'Jing Xu 0008', 'Yaqing Fan', 'Hui Yang', 'Yifan Xu']",Deep Review Sharing.,['61-72'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668037'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#GuoHDYXFYX19'],inproceedings
"['Jun Gao 0001', 'Li Li 0029', 'Pingfan Kong', 'Tegawendé F. Bissyandé', 'Jacques Klein']",Should You Consider Adware as Malware in Your Study?,['604-608'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668010'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#GaoLKBK19'],inproceedings
"['Erik Ammerlaan', 'Wim Veninga', 'Andy Zaidman']",Old habits die hard: Why refactoring for understandability does not give immediate benefits.,['504-507'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081865', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081865']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#AmmerlaanVZ15'],inproceedings
"['Bin Lin 0008', 'Csaba Nagy 0001', 'Gabriele Bavota', 'Michele Lanza']",On the Impact of Refactoring Operations on Code Naturalness.,['594-598'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667992'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#0008NBL19'],inproceedings
"['Ahmed Zerouali', 'Valerio Cosentino', 'Tom Mens', 'Gregorio Robles', 'Jesús M. González-Barahona']",On the Impact of Outdated and Vulnerable Javascript Packages in Docker Images.,['619-623'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667984'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#ZeroualiCMRG19'],inproceedings
"['Raveendra Kumar Medicherla', 'Raghavan Komondoor']",Precision vs. scalability: Context sensitive analysis with prefix approximation.,['281-290'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081838', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081838']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#MedicherlaK15'],inproceedings
"['Qing Huang', 'An Qiu', 'Maosheng Zhong', 'Yuan Wang']",A Code-Description Representation Learning Model Based on Attention.,['447-455'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054830'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#HuangQZW20'],inproceedings
"['Ehsan Noei', 'Mark D. Syer', 'Ying Zou 0001', 'Ahmed E. Hassan', 'Iman Keivanloo']",A study of the relation of mobile device attributes with the user-perceived quality of Android apps (journal-first abstract).,['469'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330235', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330235']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#NoeiSZHK18'],inproceedings
"['Marc-André Laverdière', 'Ettore Merlo']",Computing counter-examples for privilege protection losses using security models.,['240-249'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884625', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884625']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#LaverdiereM17'],inproceedings
"['Shihai Jiang', 'Liwei Shen', 'Xin Peng 0001', 'Zhaojin Lv', 'Wenyun Zhao']",Understanding developers' natural language queries with interactive clarification.,['13-22'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081811', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081811']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#JiangSPLZ15'],inproceedings
"['Jens Knodel', 'Matthias Naab', 'Eric Bouwers', 'Joost Visser 0001']",Software risk management in practice: Shed light on your software product.,['592-594'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081884', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081884']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#KnodelNBV15'],inproceedings
"['Yibin Liu', 'Yanhui Li', 'Jianbo Guo', 'Yuming Zhou', 'Baowen Xu']",Connecting software metrics across versions to predict defects.,['232-243'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330212', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330212']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#LiuLGZX18'],inproceedings
"['Katsuhisa Maruyama', 'Shinpei Hayashi', 'Norihiro Yoshida', 'Eunjong Choi']",Frame-based behavior preservation in refactoring.,['573-574'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884683', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884683']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#MaruyamaHYC17'],inproceedings
"['Sebastian Proksch', 'Sarah Nadi', 'Sven Amann', 'Mira Mezini']",Enriching in-IDE process information with fine-grained source code history.,['250-260'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884626', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884626']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#ProkschNAM17'],inproceedings
"['Yan Cai 0001', 'Yutian Tang', 'Haicheng Li', 'Le Yu', 'Hao Zhou', 'Xiapu Luo', 'Liang He', 'Purui Su']",Resource Race Attacks on Android.,['47-58'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054863'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#0001TLYZLHS20'],inproceedings
"['Fang Lv', 'Hao Li', 'Lei Wang', 'Ying Liu', 'Huimin Cui', 'Jingling Xue', 'Xiaobing Feng 0002']",Referee: A Pattern-Guided Approach for Auto Design in Compiler-Based Analyzers.,['1-12'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054849'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#LvLWLCX020'],inproceedings
"['Pascal Gadient', 'Mohammad Ghafari', 'Marc-Andrea Tarnutzer', 'Oscar Nierstrasz']",Web APIs in Android through the Lens of Security.,['13-22'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054850'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#GadientGTN20'],inproceedings
"['Csaba Nagy 0001', 'Loup Meurice', 'Anthony Cleve']",Where was this SQL query executed? a static concept location approach.,['580-584'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081881', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081881']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#NagyMC15'],inproceedings
"['Foutse Khomh', 'Yann-Gaël Guéhéneuc']",Design patterns impact on software quality: Where are the theories?,['15-25'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330193', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330193']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#KhomhG18'],inproceedings
"['Aline Brito', 'André C. Hora', 'Marco Tulio Valente']",Refactoring Graphs: Assessing Refactoring over Time.,['367-377'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054864'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#BritoHV20'],inproceedings
"['Scott Brisson', 'Ehsan Noei', 'Kelly A. Lyons']",We Are Family: Analyzing Communication in GitHub Software Repositories and Their Forks.,['59-69'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054834'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#BrissonNL20'],inproceedings
"['Annibale Panichella', 'Bogdan Dit', 'Rocco Oliveto', 'Massimiliano Di Penta', 'Denys Poshyvanyk', 'Andrea De Lucia']",Parameterizing and Assembling IR-Based Solutions for SE Tasks Using Genetic Algorithms.,['314-325'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.97', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.97']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#PanichellaDOPPL16'],inproceedings
"['John Businge', 'Simon Kawuma', 'Moses Openja', 'Engineer Bainomugisha', 'Alexander Serebrenik']",How Stable Are Eclipse Application Framework Internal Interfaces?,['117-127'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668018'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#BusingeKOBS19'],inproceedings
"['Franck de Goër', 'Christopher Ferreira', 'Laurent Mounier']",scat: Learning from a single execution of a binary.,['492-496'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884660', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884660']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#GoerFM17'],inproceedings
"['Mauricio Soto', 'Claire Le Goues']",Using a probabilistic model to predict bug fixes.,['221-231'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330211', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330211']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#SotoG18'],inproceedings
['Elmar Jürgens'],"A decade of software quality analysis in practice: Surprises, anecdotes, and lessons learned (keynote).",['1'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330189', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330189']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#Jurgens18'],inproceedings
"['Hiroaki Murakami', 'Yoshiki Higo', 'Shinji Kusumoto']",ClonePacker: A tool for clone set visualization.,['474-478'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081859', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081859']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#MurakamiHK15'],inproceedings
"['Xin Xia 0001', 'David Lo 0001', 'Shane McIntosh', 'Emad Shihab', 'Ahmed E. Hassan']",Cross-project build co-change prediction.,['311-320'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081841', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081841']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#XiaLMSH15'],inproceedings
"['Rui Zhou', 'Mohammad Hamdaqa', 'Haipeng Cai', 'Abdelwahab Hamou-Lhadj']",MobiLogLeak: A Preliminary Study on Data Leakage Caused by Poor Logging Practices.,['577-581'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054831'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#ZhouHCH20'],inproceedings
"['Arian Treffer', 'Michael Perscheid', 'Matthias Uflacker']",Bringing back-in-time debugging down to the database.,['521-525'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884666', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884666']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#TrefferPU17'],inproceedings
"['Jose Ricardo da Silva Jr.', 'Esteban Clua', 'Leonardo Murta', 'Anita Sarma']",Niche vs. breadth: Calculating expertise over time through a fine-grained analysis.,['409-418'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081851', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081851']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#SilvaCMS15'],inproceedings
['Takayuki Omori'],Lost comments support program comprehension.,['567-568'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884680', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884680']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#Omori17'],inproceedings
"['Andreas Burger', 'Sten Grüner']",FINALIsT,['532-537'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330254', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330254']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#BurgerG18'],inproceedings
"['Alvi Mahadi', 'Karan Tongay', 'Neil A. Ernst']",Cross-Dataset Design Discussion Mining.,['149-160'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054792'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#MahadiTE20'],inproceedings
"['Sarah Nadi', 'Christoph Treude']",Essential Sentences for Navigating Stack Overflow Answers.,['229-239'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054828'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#NadiT20'],inproceedings
"['Nan Yang 0009', 'Kousar Aslam', 'Ramon R. H. Schiffelers', 'Leonard Lensink', 'Dennis Hendriks', 'Loek Cleophas', 'Alexander Serebrenik']",Improving Model Inference in Industry by Combining Active and Passive Learning.,['253-263'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668007'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#YangASLHCS19'],inproceedings
"['Zhaoxu Zhang', 'Hengcheng Zhu', 'Ming Wen 0001', 'Yida Tao', 'Yepang Liu 0001', 'Yingfei Xiong 0001']",How Do Python Framework APIs Evolve? An Exploratory Study.,['81-92'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054800'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#ZhangZWTLX20'],inproceedings
"['Yuichi Nishimura', 'Katsuhisa Maruyama']",Supporting Merge Conflict Resolution by Using Fine-Grained Code Change History.,['661-664'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.46', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.46']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#NishimuraM16'],inproceedings
"['Bernhard Dorninger', 'Michael Moser', 'Josef Pichler']",Multi-language re-documentation to support a COBOL to Java migration project.,['536-540'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884669', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884669']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#DorningerMP17'],inproceedings
"['Ian J. Davis', 'Mike Wexler', 'Cheng Zhang', 'Richard C. Holt', 'Theresa Weber']",Bash2py: A bash to Python translator.,['508-511'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081866', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081866']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#DavisWZHW15'],inproceedings
"['Abhishek Sharma 0002', 'Yuan Tian 0008', 'Agus Sulistya', 'David Lo 0001', 'Aiko Fallas Yamashita']",Harnessing Twitter to support serendipitous learning of developers.,['387-391'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884639', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884639']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#SharmaTSLY17'],inproceedings
"['Tukaram Muske', 'Prasad Bokil']",On implementational variations in static analysis tools.,['512-515'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081867', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081867']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#MuskeB15'],inproceedings
"['Brent van Bladel', 'Serge Demeyer']",Clone Detection in Test Code: An Empirical Evaluation.,['492-500'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054798'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#BladelD20'],inproceedings
"['Boze Zekan', 'Mark Shtern', 'Vassilios Tzerpos']",Protecting web applications via Unicode extension.,['419-428'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081852', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081852']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#ZekanST15'],inproceedings
"['Thomas Durieux', 'Benoit Cornu', 'Lionel Seinturier', 'Martin Monperrus']",Dynamic patch generation for null pointer exceptions using metaprogramming.,['349-358'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884635', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884635', 'https://www.wikidata.org/entity/Q57311867']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#DurieuxCSM17'],inproceedings
"['Sebastiano Panichella', 'Venera Arnaoudova', 'Massimiliano Di Penta', 'Giuliano Antoniol']",Would static analysis tools help developers with code reviews?,['161-170'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081826', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081826']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#PanichellaAPA15'],inproceedings
"['Guangjie Li', 'Hui Liu 0003', 'Jiahao Jin', 'Qasim Umer']",Deep Learning Based Identification of Suspicious Return Statements.,['480-491'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054826'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#LiLJU20'],inproceedings
"['Muyue Feng', 'Weixuan Mao', 'Zimu Yuan', 'Yang Xiao', 'Gu Ban', 'Wei Wang', 'Shiyang Wang', 'Qian Tang', 'Jiahuan Xu', 'He Su', 'Binghong Liu', 'Wei Huo']",Open-Source License Violations of Binary Software at Large Scale.,['564-568'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667977'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#FengMYXBWWTXSLH19'],inproceedings
"['Tommaso Dal Sasso', 'Andrea Mocci', 'Michele Lanza', 'Ebrisa Mastrodicasa']",How to gamify software engineering.,['261-271'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884627', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884627']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#SassoMLM17'],inproceedings
"['Yiyang Feng', 'Wanwangying Ma', 'Yibiao Yang', 'Hongmin Lu', 'Yuming Zhou', 'Baowen Xu']",An empirical investigation into the cost-effectiveness of test effort allocation strategies for finding faults.,['371-381'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884637', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884637']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#FengMYLZX17'],inproceedings
"['Marcus Vinicius Bertoncello', 'Gustavo Pinto 0001', 'Igor Scaliante Wiese', 'Igor Steinmacher']",Pull Requests or Commits? Which Method Should We Use to Study Contributors' Behavior?,['592-601'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054855'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#Bertoncello0WS20'],inproceedings
"['Hongliang Liang', 'Lin Jiang', 'Lu Ai', 'Jinyi Wei']",Sequence Directed Hybrid Fuzzing.,['127-137'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054807'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#LiangJAW20'],inproceedings
"['Amir Saeidi', 'Jurriaan Hage', 'Ravi Khadka', 'Slinger Jansen']",A search-based approach to multi-view clustering of software systems.,['429-438'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081853', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081853']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#SaeidiHKJ15'],inproceedings
"['Hayatou Oumarou', 'Nicolas Anquetil', 'Anne Etien', 'Stéphane Ducasse', 'Dina Taiwé Kolyang']",Identifying the exact fixing actions of static rule violation.,['371-379'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081847', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081847']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#OumarouAEDK15'],inproceedings
"['Verena Geist', 'Michael Moser', 'Josef Pichler', 'Stefanie Beyer', 'Martin Pinzger 0001']",Leveraging Machine Learning for Software Redocumentation.,['622-626'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054838'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#GeistMPB020'],inproceedings
"['Mohamed Aymen Saied', 'Omar Benomar', 'Hani Abdeen', 'Houari A. Sahraoui']",Mining Multi-level API Usage Patterns.,['23-32'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081812', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081812']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#SaiedBAS15'],inproceedings
"['Edmund Wong', 'Taiyue Liu', 'Lin Tan 0001']",CloCom: Mining existing source code for automatic comment generation.,['380-389'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081848', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081848']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#WongLT15'],inproceedings
"['Astrid Younang', 'Lunjin Lu']",Conventionality analysis of array objects in JavaScript.,['561-562'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884677', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884677']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#YounangL17'],inproceedings
['Jon Whittle'],Does your software value what you value? (Keynote).,['2'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668005'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#Whittle19'],inproceedings
"['Tien-Duy B. Le', 'David Lo 0001']",Beyond support and confidence: Exploring interestingness measures for rule-based specification mining.,['331-340'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081843', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081843']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#LeL15'],inproceedings
"['Puneet Kaur Sidhu', 'Gunter Mussbacher', 'Shane McIntosh']",Reuse (or Lack Thereof) in Travis CI Specifications: An Empirical Study of CI Phases and Commands.,['524-533'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668029'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#SidhuMM19'],inproceedings
