author,title,pages,year,booktitle,ee,crossref,url,genre
"['Shaiful Alam Chowdhury', 'Abram Hindle']",Characterizing energy-aware software projects: are they different?,['508-511'],2016,MSR,['https://doi.org/10.1145/2901739.2903494'],['conf/msr/2016'],['db/conf/msr/msr2016.html#ChowdhuryH16a'],inproceedings
"['Xinlei (Oscar) Wang', 'Eilwoo Baik', 'Premkumar T. Devanbu']",System compatibility analysis of Eclipse and Netbeans based on bug data.,['230-233'],2011,MSR,"['https://doi.org/10.1145/1985441.1985479', 'https://www.wikidata.org/entity/Q57726784']",['conf/msr/2011'],['db/conf/msr/msr2011.html#WangBD11'],inproceedings
"['Yuxing Ma', 'Chris Bogart', 'Sadika Amreen', 'Russell Zaretzki', 'Audris Mockus']",World of code: an infrastructure for mining the universe of open source VCS data.,['143-154'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00031', 'https://dl.acm.org/citation.cfm?id=3341908']",['conf/msr/2019'],['db/conf/msr/msr2019.html#MaBAZM19'],inproceedings
['Adrian Schröter'],"MSR Challenge 2011: Eclipse, Netbeans, Firefox, and Chrome.",['227-229'],2011,MSR,['https://doi.org/10.1145/1985441.1985478'],['conf/msr/2011'],['db/conf/msr/msr2011.html#Schroter11'],inproceedings
"['Masateru Tsunoda', 'Akito Monden', 'Hiroshi Yadohisa', 'Nahomi Kikuchi', 'Ken-ichi Matsumoto']",Productivity analysis of Japanese enterprise software development projects.,['14-17'],2006,MSR,['https://doi.org/10.1145/1137983.1137988'],['conf/msr/2006'],['db/conf/msr/msr2006.html#TsunodaMYKM06'],inproceedings
"['Daniel M. Germán', 'Peter C. Rigby', 'Margaret-Anne D. Storey']",Using evolutionary annotations from change logs to enhance program comprehension.,['159-162'],2006,MSR,['https://doi.org/10.1145/1137983.1138020'],['conf/msr/2006'],['db/conf/msr/msr2006.html#GermanRS06'],inproceedings
"['Suman Nakshatri', 'Maithri Hegde', 'Sahithi Thandra']",Analysis of exception handling patterns in Java projects: an empirical study.,['500-503'],2016,MSR,['https://doi.org/10.1145/2901739.2903499'],['conf/msr/2016'],['db/conf/msr/msr2016.html#NakshatriHT16'],inproceedings
"['Jacek Ratzinger', 'Michael Fischer 0001', 'Harald C. Gall']",Improving evolvability through refactoring.,,2005,MSR,['https://doi.org/10.1145/1083142.1083155'],['conf/msr/2005'],['db/conf/msr/msr2005.html#RatzingerFG05'],inproceedings
"['Sergey Svitkov', 'Timofey Bryksin']",Visualization of Methods Changeability Based on VCS Data.,['477-480'],2020,MSR,['https://doi.org/10.1145/3379597.3387451'],['conf/msr/2020'],['db/conf/msr/msr2020.html#SvitkovB20'],inproceedings
"['Mark Harman', 'Yue Jia 0001', 'Yuanyuan Zhang 0003']",App store mining and analysis: MSR for app stores.,['108-111'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224306', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224306', 'http://dl.acm.org/citation.cfm?id=2664461', 'https://www.wikidata.org/entity/Q59609203']",['conf/msr/2012'],['db/conf/msr/msr2012.html#HarmanJZ12'],inproceedings
"['Gregorio Robles', 'Jesús M. González-Barahona', 'Martin Michlmayr', 'Juan José Amor']",Mining large software compilations over time: another perspective of software evolution.,['3-9'],2006,MSR,['https://doi.org/10.1145/1137983.1137986'],['conf/msr/2006'],['db/conf/msr/msr2006.html#RoblesGMA06'],inproceedings
"['Iman Keivanloo', 'Christopher Forbes', 'Aseel Hmood', 'Mostafa Erfani', 'Christopher Neal', 'George Peristerakis', 'Juergen Rilling']",A Linked Data platform for mining software repositories.,['32-35'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224296', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224296', 'http://dl.acm.org/citation.cfm?id=2664451', 'https://www.wikidata.org/entity/Q66693207']",['conf/msr/2012'],['db/conf/msr/msr2012.html#KeivanlooFHENPR12'],inproceedings
"['Stephany Bellomo', 'Robert L. Nord', 'Ipek Ozkaya', 'Mary Popeck']",Got technical debt?: surfacing elusive technical debt in issue trackers.,['327-338'],2016,MSR,['https://doi.org/10.1145/2901739.2901754'],['conf/msr/2016'],['db/conf/msr/msr2016.html#BellomoNOP16'],inproceedings
"['Guillermo De la Torre', 'Romain Robbes', 'Alexandre Bergel']",Imprecisions diagnostic in source code deltas.,['492-502'],2018,MSR,"['https://doi.org/10.1145/3196398.3196404', 'http://ieeexplore.ieee.org/document/8595233']",['conf/msr/2018'],['db/conf/msr/msr2018.html#TorreRB08'],inproceedings
"['Anwar Alqaimi', 'Patanamon Thongtanunam', 'Christoph Treude']",Automatically generating documentation for lambda expressions in Java.,['310-320'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00057', 'https://dl.acm.org/citation.cfm?id=3341938']",['conf/msr/2019'],['db/conf/msr/msr2019.html#AlqaimiTT19'],inproceedings
"['Lingfeng Bao', 'David Lo 0001', 'Xin Xia 0001', 'Xinyu Wang 0001', 'Cong Tian']",How android app developers manage power consumption?: an empirical study by mining power management commits.,['37-48'],2016,MSR,['https://doi.org/10.1145/2901739.2901748'],['conf/msr/2016'],['db/conf/msr/msr2016.html#BaoLXWT16'],inproceedings
"['Michel Wermelinger', 'Yijun Yu']",Analyzing the evolution of eclipse plugins.,['133-136'],2008,MSR,['https://doi.org/10.1145/1370750.1370783'],['conf/msr/2008'],['db/conf/msr/msr2008.html#WermelingerY08'],inproceedings
"['Vibha Singhal Sinha', 'Senthil Mani', 'Saurabh Sinha']",Entering the circle of trust: developer initiation as committers in open-source projects.,['133-142'],2011,MSR,['https://doi.org/10.1145/1985441.1985462'],['conf/msr/2011'],['db/conf/msr/msr2011.html#SinhaMS11'],inproceedings
"['Claudia Iacob', 'Rachel Harrison']",Retrieving and analyzing mobile apps feature requests from online reviews.,['41-44'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624001', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624001', 'http://dl.acm.org/citation.cfm?id=2487094']",['conf/msr/2013'],['db/conf/msr/msr2013.html#IacobH13'],inproceedings
"['David W. Binkley', 'Matthew Hearn', 'Dawn J. Lawrie']",Improving identifier informativeness using part of speech information.,['203-206'],2011,MSR,['https://doi.org/10.1145/1985441.1985471'],['conf/msr/2011'],['db/conf/msr/msr2011.html#BinkleyHL11'],inproceedings
"['Vladimir Kovalenko', 'Egor Bogomolov', 'Timofey Bryksin', 'Alberto Bacchelli']",PathMiner: a library for mining of path-based representations of code.,['13-17'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00013', 'https://dl.acm.org/citation.cfm?id=3341886']",['conf/msr/2019'],['db/conf/msr/msr2019.html#KovalenkoBBB19'],inproceedings
['Robert Gobeille'],The FOSSology project.,['47-50'],2008,MSR,['https://doi.org/10.1145/1370750.1370763'],['conf/msr/2008'],['db/conf/msr/msr2008.html#Gobeille08'],inproceedings
"['Ahmed Zerouali', 'Valerio Cosentino', 'Gregorio Robles', 'Jesús M. González-Barahona', 'Tom Mens']",ConPan: a tool to analyze packages in software containers.,['592-596'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00089', 'https://dl.acm.org/citation.cfm?id=3341978']",['conf/msr/2019'],['db/conf/msr/msr2019.html#ZeroualiCRGM19'],inproceedings
"['Jacob G. Barnett', 'Charles K. Gathuru', 'Luke S. Soldano', 'Shane McIntosh']",The relationship between commit message detail and defect proneness in Java projects on GitHub.,['496-499'],2016,MSR,['https://doi.org/10.1145/2901739.2903496'],['conf/msr/2016'],['db/conf/msr/msr2016.html#BarnettGSM16'],inproceedings
"['Thomas Zimmermann 0001', 'Silvia Breu', 'Christian Lindig', 'V. Benjamin Livshits']",Mining additions of method calls in ArgoUML.,['169-170'],2006,MSR,['https://doi.org/10.1145/1137983.1138025'],['conf/msr/2006'],['db/conf/msr/msr2006.html#ZimmermannBLL06'],inproceedings
"['Bin Lin 0008', 'Alexander Serebrenik']",Recognizing gender of stack overflow users.,['425-429'],2016,MSR,['https://doi.org/10.1145/2901739.2901777'],['conf/msr/2016'],['db/conf/msr/msr2016.html#0008S16'],inproceedings
"['Yuzhan Ma', 'Sarah Fakhoury', 'Michael Christensen 0003', 'Venera Arnaoudova', 'Waleed Zogaan', 'Mehdi Mirakhorli']",Automatic classification of software artifacts in open-source applications.,['414-425'],2018,MSR,"['https://doi.org/10.1145/3196398.3196446', 'http://ieeexplore.ieee.org/document/8595225']",['conf/msr/2018'],['db/conf/msr/msr2018.html#MaFCAZM08'],inproceedings
"['Daan Schipper', 'Maurício Finavaro Aniche', 'Arie van Deursen']",Tracing back log data to its log statement: from research to practice.,['545-549'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00081', 'https://dl.acm.org/citation.cfm?id=3341969']",['conf/msr/2019'],['db/conf/msr/msr2019.html#SchipperAD19'],inproceedings
"['Wellington Oliveira', 'Renato Oliveira', 'Fernando Castor', 'Benito Fernandes', 'Gustavo Pinto 0001']",Recommending energy-efficient Java collections.,['160-170'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00033', 'https://dl.acm.org/citation.cfm?id=3341911']",['conf/msr/2019'],['db/conf/msr/msr2019.html#OliveiraOCF019'],inproceedings
['Thomas Zimmermann 0001'],Mining Workspace Updates in CVS.,['11'],2007,MSR,"['https://doi.org/10.1109/MSR.2007.22', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2007.22', 'http://dl.acm.org/citation.cfm?id=1269025']",['conf/msr/2007'],['db/conf/msr/msr2007.html#Zimmermann07'],inproceedings
"['Pengcheng Yin', 'Bowen Deng', 'Edgar Chen', 'Bogdan Vasilescu', 'Graham Neubig']",Learning to mine aligned code and natural language pairs from stack overflow.,['476-486'],2018,MSR,"['https://doi.org/10.1145/3196398.3196408', 'http://ieeexplore.ieee.org/document/8595231']",['conf/msr/2018'],['db/conf/msr/msr2018.html#YinDCVN08'],inproceedings
"['Sarra Habchi', 'Naouel Moha', 'Romain Rouvoy']",The rise of Android code smells: who is to blame?,['445-456'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00071', 'https://dl.acm.org/citation.cfm?id=3341956']",['conf/msr/2019'],['db/conf/msr/msr2019.html#HabchiMR19'],inproceedings
"['C. Albert Thompson', 'Gail C. Murphy', 'Marc Palyart', 'Marko Gasparic']",How software developers use work breakdown relationships in issue repositories.,['281-285'],2016,MSR,['https://doi.org/10.1145/2901739.2901779'],['conf/msr/2016'],['db/conf/msr/msr2016.html#ThompsonMPG16'],inproceedings
"['Monika Gupta 0002', 'Ashish Sureka', 'Srinivas Padmanabhuni', 'Allahbaksh M. Asadullah']",Identifying Software Process Management Challenges: Survey of Practitioners in a Large Global IT Company.,['346-356'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.39', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.39', 'http://dl.acm.org/citation.cfm?id=2820560']",['conf/msr/2015'],['db/conf/msr/msr2015.html#GuptaSPA15'],inproceedings
"['Carsten Görg', 'Peter Weißgerber']",Error detection by refactoring reconstruction.,,2005,MSR,['https://doi.org/10.1145/1083142.1083148'],['conf/msr/2005'],['db/conf/msr/msr2005.html#GorgW05'],inproceedings
"['Emanuel Giger', 'Martin Pinzger 0001', 'Harald C. Gall']",Can we predict types of code changes? An empirical analysis.,['217-226'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224284', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224284', 'http://dl.acm.org/citation.cfm?id=2664480']",['conf/msr/2012'],['db/conf/msr/msr2012.html#GigerPG12'],inproceedings
"['Mika V. Mäntylä', 'Fabio Calefato', 'Maëlick Claes']",Natural language or not (NLON): a package for software engineering text analysis pipeline.,['387-391'],2018,MSR,"['https://doi.org/10.1145/3196398.3196444', 'http://ieeexplore.ieee.org/document/8595222', 'https://www.wikidata.org/entity/Q58146895']",['conf/msr/2018'],['db/conf/msr/msr2018.html#MantylaCC08'],inproceedings
"['Joel Ossher', 'Sushil Krishna Bajracharya', 'Cristina Videira Lopes']",Automated dependency resolution for open source software.,['130-140'],2010,MSR,"['https://doi.org/10.1109/MSR.2010.5463346', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2010.5463346']",['conf/msr/2010'],['db/conf/msr/msr2010.html#OssherBL10'],inproceedings
"['Abdulkareem Alali', 'Brian Bartman', 'Christian D. Newman', 'Jonathan I. Maletic']",A preliminary investigation of using age and distance measures in the detection of evolutionary couplings.,['169-172'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624024', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624024', 'http://dl.acm.org/citation.cfm?id=2487120']",['conf/msr/2013'],['db/conf/msr/msr2013.html#AlaliBNM13'],inproceedings
"['Michaela Greiler', 'Kim Herzig', 'Jacek Czerwonka']",Code Ownership and Software Quality: A Replication Study.,['2-12'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.8', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.8', 'http://dl.acm.org/citation.cfm?id=2820522']",['conf/msr/2015'],['db/conf/msr/msr2015.html#GreilerHC15'],inproceedings
"['Adrian Bachmann', 'Abraham Bernstein']",When process data quality affects the number of bugs: Correlations in software engineering datasets.,['62-71'],2010,MSR,"['https://doi.org/10.1109/MSR.2010.5463286', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2010.5463286']",['conf/msr/2010'],['db/conf/msr/msr2010.html#BachmannB10'],inproceedings
"['James Howison', 'Kevin Crowston']",The Perils and Pitfalls of Mining SourceForge.,['7-11'],2004,MSR,,['conf/msr/2004'],['db/conf/msr/msr2004.html#HowisonC04'],inproceedings
"['Aidan Z. H. Yang', 'Daniel Alencar da Costa', 'Ying Zou 0001']",Predicting co-changes between functionality specifications and source code in behavior driven development.,['534-544'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00080', 'https://dl.acm.org/citation.cfm?id=3341968']",['conf/msr/2019'],['db/conf/msr/msr2019.html#YangC019'],inproceedings
"['Tanner Fry', 'Tapajit Dey', 'Andrey Karnauch', 'Audris Mockus']",A Dataset and an Approach for Identity Resolution of 38 Million Author IDs extracted from 2B Git Commits.,['518-522'],2020,MSR,['https://doi.org/10.1145/3379597.3387500'],['conf/msr/2020'],['db/conf/msr/msr2020.html#FryDKM20'],inproceedings
"['Lucia', 'Ferdian Thung', 'David Lo 0001', 'Lingxiao Jiang']",Are faults localizable?,['74-77'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224302', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224302', 'http://dl.acm.org/citation.cfm?id=2664457']",['conf/msr/2012'],['db/conf/msr/msr2012.html#LuciaTLJ12'],inproceedings
"['Ripon K. Saha', 'Julia Lawall', 'Sarfraz Khurshid', 'Dewayne E. Perry']","Are These Bugs Really ""Normal""?",['258-268'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.31', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.31', 'http://dl.acm.org/citation.cfm?id=2820550']",['conf/msr/2015'],['db/conf/msr/msr2015.html#SahaLKP15'],inproceedings
"['Shubhankar Suman Singh', 'Smruti R. Sarangi']",SoftMon: A Tool to Compare Similar Open-source Software from a Performance Perspective.,['397-408'],2020,MSR,['https://doi.org/10.1145/3379597.3387444'],['conf/msr/2020'],['db/conf/msr/msr2020.html#SinghS20'],inproceedings
"['Guilherme B. de Pádua', 'Weiyi Shang']",Studying the relationship between exception handling practices and post-release defects.,['564-575'],2018,MSR,"['https://doi.org/10.1145/3196398.3196435', 'http://ieeexplore.ieee.org/document/8595240']",['conf/msr/2018'],['db/conf/msr/msr2018.html#PaduaS08'],inproceedings
"['Werner Janjic', 'Oliver Hummel', 'Marcus Schumacher', 'Colin Atkinson 0001']",An unabridged source code dataset for research in software reuse.,['339-342'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624047', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624047', 'http://dl.acm.org/citation.cfm?id=2487148', 'https://www.wikidata.org/entity/Q57400923']",['conf/msr/2013'],['db/conf/msr/msr2013.html#JanjicHSA13'],inproceedings
"['Israel Herraiz', 'Daniel M. Germán', 'Jesús M. González-Barahona', 'Gregorio Robles']",Towards a simplification of the bug report form in eclipse.,['145-148'],2008,MSR,['https://doi.org/10.1145/1370750.1370786'],['conf/msr/2008'],['db/conf/msr/msr2008.html#HerraizGGR08'],inproceedings
"['Thomas Zimmermann 0001', 'Peter Weißgerber']",Preprocessing CVS Data for Fine-Grained Analysis.,['2-6'],2004,MSR,,['conf/msr/2004'],['db/conf/msr/msr2004.html#0001W04'],inproceedings
"['Ghazaleh Khodabandelou', 'Charlotte Hug', 'Rébecca Deneckère', 'Camille Salinesi']",Unsupervised discovery of intentional process models from event logs.,['282-291'],2014,MSR,['https://doi.org/10.1145/2597073.2597101'],['conf/msr/2014'],['db/conf/msr/msr2014.html#KhodabandelouHDS14'],inproceedings
"['Gábor Antal', 'Márton Keleti', 'Péter Hegedüs']",Exploring the Security Awareness of the Python and JavaScript Open Source Communities.,['16-20'],2020,MSR,['https://doi.org/10.1145/3379597.3387513'],['conf/msr/2020'],['db/conf/msr/msr2020.html#AntalKH20'],inproceedings
"['Danielle Gonzalez', 'Thomas Zimmermann 0001', 'Nachiappan Nagappan']",The State of the ML-universe: 10 Years of Artificial Intelligence & Machine Learning Software Development on GitHub.,['431-442'],2020,MSR,['https://doi.org/10.1145/3379597.3387473'],['conf/msr/2020'],['db/conf/msr/msr2020.html#Gonzalez0N20'],inproceedings
"['Stephen W. Thomas', 'Bram Adams', 'Ahmed E. Hassan', 'Dorothea Blostein']",Modeling the evolution of topics in source code histories.,['173-182'],2011,MSR,['https://doi.org/10.1145/1985441.1985467'],['conf/msr/2011'],['db/conf/msr/msr2011.html#ThomasAHB11'],inproceedings
"['João Brunet', 'Gail C. Murphy', 'Ricardo Terra', 'Jorge C. A. de Figueiredo', 'Dalton Serey Guerrero']",Do developers discuss design?,['340-343'],2014,MSR,['https://doi.org/10.1145/2597073.2597115'],['conf/msr/2014'],['db/conf/msr/msr2014.html#BrunetMTFG14'],inproceedings
"['Kartik Bajaj', 'Karthik Pattabiraman', 'Ali Mesbah 0001']",Mining questions asked by web developers.,['112-121'],2014,MSR,['https://doi.org/10.1145/2597073.2597083'],['conf/msr/2014'],['db/conf/msr/msr2014.html#BajajPM14'],inproceedings
"['Angela Lozano', 'Michel Wermelinger', 'Bashar Nuseibeh']",Evaluating the Harmfulness of Cloning: A Change Based Experiment.,['18'],2007,MSR,"['https://doi.org/10.1109/MSR.2007.8', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2007.8', 'http://dl.acm.org/citation.cfm?id=1269032']",['conf/msr/2007'],['db/conf/msr/msr2007.html#LozanoWN07'],inproceedings
"['Keir Mierle', 'Kevin Laven', 'Sam T. Roweis', 'Greg Wilson']",Mining student CVS repositories for performance indicators.,,2005,MSR,['https://doi.org/10.1145/1083142.1083150'],['conf/msr/2005'],['db/conf/msr/msr2005.html#MierleLRW05'],inproceedings
"['Ryan Stevens', 'Jonathan Ganz', 'Vladimir Filkov', 'Premkumar T. Devanbu', 'Hao Chen 0003']",Asking for (and about) permissions used by Android apps.,['31-40'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624000', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624000', 'http://dl.acm.org/citation.cfm?id=2487093', 'https://www.wikidata.org/entity/Q57726706']",['conf/msr/2013'],['db/conf/msr/msr2013.html#StevensGFDC13'],inproceedings
"['Bogdan Vasilescu', 'Alexander Serebrenik', 'Tom Mens']",A historical dataset of software engineering conferences.,['373-376'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624051', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624051', 'http://dl.acm.org/citation.cfm?id=2487153', 'https://www.wikidata.org/entity/Q58209415']",['conf/msr/2013'],['db/conf/msr/msr2013.html#VasilescuSM13'],inproceedings
